2025-03-20 17:49:27,053 INFO, inst,timestamp,position,pnl
2025-03-20 17:49:46,149 INFO, 16675,1424253905784598115,100,1928.7500000000582
2025-03-20 17:49:46,167 INFO, 342,1424357909288253109,200,-12760.649999999907
2025-03-20 17:49:46,173 INFO, 16675,1424254406747221536,100,2928.750000000058
2025-03-20 17:49:46,196 INFO, 342,1424358410033190260,200,-11510.649999999907
2025-03-20 17:49:46,199 INFO, 16675,1424254907838361802,100,4078.750000000058
2025-03-20 17:49:46,216 INFO, 17419,1424349893595547665,130,238.57000000000698
2025-03-20 17:49:46,219 INFO, 342,1424358910565019520,0,-11030.649999999907
2025-03-20 17:49:46,223 INFO, 16675,1424255408803832260,100,4383.750000000058
2025-03-20 17:49:46,241 INFO, 342,1424359410935865525,0,-11030.649999999907
2025-03-20 17:49:46,242 INFO, 17419,1424350780734581264,131,-5.839999999989232
2025-03-20 17:49:46,248 INFO, 16675,1424255909941259854,100,4818.750000000058
2025-03-20 17:49:46,261 INFO, 342,1424360402826440186,0,-11030.649999999907
2025-03-20 17:49:46,263 INFO, 342,1424360926966150876,0,-11030.649999999907
2025-03-20 17:49:46,264 INFO, 342,1424361466341372323,0,-11030.649999999907
2025-03-20 17:49:46,272 INFO, 16675,1424256411560487023,100,5033.750000000058
2025-03-20 17:49:46,285 INFO, 17419,1424352303739777450,134,66.1200000000099
2025-03-20 17:49:46,295 INFO, 16675,1424256911910135852,100,5513.750000000058
2025-03-20 17:49:46,317 INFO, 16675,1424257412678624484,100,4518.750000000058
2025-03-20 17:49:46,329 INFO, 17419,1424353772099343067,136,260.4200000000128
2025-03-20 17:49:46,343 INFO, 16675,1424257913503353185,100,4543.750000000058
2025-03-20 17:49:46,355 INFO, 17419,1424354630786693883,138,311.0600000000122
2025-03-20 17:49:46,365 INFO, 16675,1424258414400220109,100,4388.750000000058
2025-03-20 17:49:46,374 INFO, 17419,1424355294186537328,139,81.98000000001048
2025-03-20 17:49:46,385 INFO, 16675,1424258917235386666,100,4623.750000000058
2025-03-20 17:49:46,398 INFO, 17419,1424356134822206845,141,353.4799999999959
2025-03-20 17:49:46,405 INFO, 16675,1424259417726041667,100,4603.750000000058
2025-03-20 17:49:46,427 INFO, 16675,1424259918343259110,100,4373.750000000058
2025-03-20 17:49:46,439 INFO, 17419,1424357592971836554,142,353.4799999999959
2025-03-20 17:49:46,447 INFO, 16675,1424260418939421702,100,4078.750000000058
2025-03-20 17:49:46,457 INFO, 17419,1424358211635510703,146,354.0799999999872
2025-03-20 17:49:46,467 INFO, 16675,1424260920119340718,100,4188.750000000058
2025-03-20 17:49:46,479 INFO, 17419,1424358995769431503,150,306.79999999998836
2025-03-20 17:49:46,487 INFO, 16675,1424261421021430057,100,3943.750000000058
2025-03-20 17:49:46,498 INFO, 17419,1424359690557340075,0,337.0399999999936
2025-03-20 17:49:46,507 INFO, 16675,1424261921472895648,100,3728.750000000058
2025-03-20 17:49:46,528 INFO, 16675,1424262422010236981,100,3578.750000000058
2025-03-20 17:49:46,548 INFO, 16675,1424262923260148647,100,3953.750000000058
2025-03-20 17:49:46,569 INFO, 16675,1424263424116429424,100,4108.750000000058
2025-03-20 17:49:46,592 INFO, 16675,1424263925891059007,100,4043.750000000058
2025-03-20 17:49:46,615 INFO, 16675,1424264426440992778,100,4018.750000000058
2025-03-20 17:49:46,637 INFO, 16675,1424264926471727437,100,3638.750000000058
2025-03-20 17:49:46,660 INFO, 16675,1424265427716248222,100,3493.750000000058
2025-03-20 17:49:46,682 INFO, 16675,1424265928585014029,100,3388.750000000058
2025-03-20 17:49:46,704 INFO, inst,timestamp,position,pnl
2025-03-20 17:49:46,707 INFO, 16675,1424266428852657791,100,3043.750000000058
2025-03-20 17:49:46,730 INFO, 16675,1424266929602729181,100,3743.750000000058
2025-03-20 17:49:46,737 INFO, 236,1424251401345451709,100,1960.649999999936
2025-03-20 17:49:46,753 INFO, 16675,1424267430501080744,100,3478.750000000058
2025-03-20 17:49:46,760 INFO, 236,1424251901700252244,100,1680.649999999936
2025-03-20 17:49:46,775 INFO, 16675,1424267930858705969,100,3393.750000000058
2025-03-20 17:49:46,782 INFO, 236,1424252401757153703,100,1065.6499999999069
2025-03-20 17:49:46,797 INFO, 16675,1424268431768348002,100,3273.750000000058
2025-03-20 17:49:46,804 INFO, 236,1424252903047182454,100,1305.649999999936
2025-03-20 17:49:46,818 INFO, 16675,1424268932910263865,100,3388.750000000058
2025-03-20 17:49:46,825 INFO, 236,1424253404078824620,100,1505.649999999936
2025-03-20 17:49:46,840 INFO, 16675,1424269433020140321,100,3778.750000000058
2025-03-20 17:49:46,846 INFO, 236,1424253904800584728,100,1430.649999999936
2025-03-20 17:49:46,861 INFO, 16675,1424269933979264393,100,3653.750000000058
2025-03-20 17:49:46,867 INFO, 236,1424254407196015728,100,1565.6499999999069
2025-03-20 17:49:46,882 INFO, 16675,1424270434288067769,100,3563.750000000058
2025-03-20 17:49:46,886 INFO, 236,1424254907534700808,100,2330.649999999936
2025-03-20 17:49:46,904 INFO, 16675,1424270935005515623,100,4093.750000000058
2025-03-20 17:49:46,906 INFO, 236,1424255409589811927,100,2205.649999999936
2025-03-20 17:49:46,926 INFO, 16675,1424271435989948770,100,5388.750000000058
2025-03-20 17:49:46,926 INFO, 236,1424255909700226978,100,2500.649999999965
2025-03-20 17:49:46,945 INFO, 236,1424256409864978304,100,2290.649999999907
2025-03-20 17:49:46,948 INFO, 16675,1424271936661839960,100,5818.750000000058
2025-03-20 17:49:46,964 INFO, 236,1424256911034247101,100,2110.649999999936
2025-03-20 17:49:46,971 INFO, 16675,1424272437410183096,100,5898.750000000058
2025-03-20 17:49:46,982 INFO, 236,1424257411691347855,100,1310.649999999936
2025-03-20 17:49:46,993 INFO, 16675,1424272937937416471,100,5728.750000000058
2025-03-20 17:49:47,002 INFO, 236,1424257915388245968,100,1305.649999999936
2025-03-20 17:49:47,014 INFO, 16675,1424274001385566178,100,5868.750000000058
2025-03-20 17:49:47,016 INFO, 16675,1424274520038642388,100,5868.750000000058
2025-03-20 17:49:47,017 INFO, 16675,1424275099300649694,100,5868.750000000058
2025-03-20 17:49:47,017 INFO, 16675,1424337301031065699,100,5383.750000000058
2025-03-20 17:49:47,021 INFO, 236,1424258419002432066,100,535.649999999936
2025-03-20 17:49:47,039 INFO, 236,1424258920599813526,100,890.6499999999069
2025-03-20 17:49:47,046 INFO, 16675,1424337801408299765,200,4905.049999999697
2025-03-20 17:49:47,057 INFO, 236,1424259420878963022,100,905.649999999936
2025-03-20 17:49:47,067 INFO, 16675,1424338301720967941,200,5275.049999999697
2025-03-20 17:49:47,074 INFO, 236,1424259922190164595,100,1415.6499999999069
2025-03-20 17:49:47,089 INFO, 16675,1424338802397088454,200,8645.049999999697
2025-03-20 17:49:47,092 INFO, 236,1424260424730280569,100,1610.649999999936
2025-03-20 17:49:47,110 INFO, 236,1424260927409490200,100,1740.6499999999069
2025-03-20 17:49:47,112 INFO, 16675,1424339303439097122,200,9255.049999999697
2025-03-20 17:49:47,128 INFO, 236,1424261432101445561,100,1550.649999999965
2025-03-20 17:49:47,135 INFO, 16675,1424339803552136268,200,9625.049999999697
2025-03-20 17:49:47,145 INFO, 236,1424261933039075071,100,1250.649999999965
2025-03-20 17:49:47,158 INFO, 16675,1424340306101204637,200,9565.049999999697
2025-03-20 17:49:47,163 INFO, 236,1424262433067748132,100,1550.649999999965
2025-03-20 17:49:47,180 INFO, 16675,1424340806146911315,200,9455.049999999697
2025-03-20 17:49:47,182 INFO, 236,1424262933533702145,100,1995.649999999936
2025-03-20 17:49:47,200 INFO, 236,1424263433885865713,100,2105.649999999936
2025-03-20 17:49:47,201 INFO, 16675,1424341307059995544,200,8415.049999999697
2025-03-20 17:49:47,220 INFO, 236,1424263934694614389,100,2270.649999999936
2025-03-20 17:49:47,221 INFO, 16675,1424341807535073657,200,8755.049999999697
2025-03-20 17:49:47,240 INFO, 236,1424264434833422832,100,2445.649999999936
2025-03-20 17:49:47,242 INFO, 16675,1424342308585267364,200,9025.049999999697
2025-03-20 17:49:47,260 INFO, 236,1424264936164989954,100,2515.649999999907
2025-03-20 17:49:47,263 INFO, 16675,1424342809382136779,200,9255.049999999697
2025-03-20 17:49:47,280 INFO, 236,1424265437022341322,100,2270.649999999936
2025-03-20 17:49:47,282 INFO, 16675,1424343309426351360,200,9075.049999999697
2025-03-20 17:49:47,300 INFO, 236,1424265937463204588,100,2590.649999999907
2025-03-20 17:49:47,305 INFO, 16675,1424343809719321394,200,9065.049999999697
2025-03-20 17:49:47,320 INFO, 236,1424266441153891184,100,2730.649999999936
2025-03-20 17:49:47,326 INFO, 16675,1424344311253337077,200,8405.049999999697
2025-03-20 17:49:47,343 INFO, 236,1424266941266169097,100,2820.649999999936
2025-03-20 17:49:47,348 INFO, 16675,1424344812220539822,200,7975.049999999697
2025-03-20 17:49:47,364 INFO, 236,1424267442009646299,100,2225.649999999965
2025-03-20 17:49:47,369 INFO, 16675,1424345314293319127,200,8565.049999999697
2025-03-20 17:49:47,384 INFO, 236,1424267942245982926,100,1915.6499999999069
2025-03-20 17:49:47,393 INFO, 16675,1424345814514188303,200,7925.049999999697
2025-03-20 17:49:47,393 INFO, inst,timestamp,position,pnl
2025-03-20 17:49:47,404 INFO, 236,1424268442983577428,100,1750.649999999965
2025-03-20 17:49:47,412 INFO, 16675,1424346317561808400,200,8225.049999999697
2025-03-20 17:49:47,424 INFO, 236,1424268945045147194,100,1925.649999999965
2025-03-20 17:49:47,427 INFO, 438,1424251400486433990,100,402.2599999999984
2025-03-20 17:49:47,433 INFO, 16675,1424346818465503941,200,7465.049999999697
2025-03-20 17:49:47,443 INFO, 236,1424269447329311193,100,1850.649999999965
2025-03-20 17:49:47,451 INFO, 438,1424251900603199242,100,138.2599999999984
2025-03-20 17:49:47,452 INFO, 16675,1424347320541996411,200,7365.049999999697
2025-03-20 17:49:47,465 INFO, 236,1424269948174397673,100,1780.649999999936
2025-03-20 17:49:47,477 INFO, 16675,1424347821457688226,200,7745.049999999697
2025-03-20 17:49:47,481 INFO, 438,1424252402061551067,100,244.2599999999984
2025-03-20 17:49:47,492 INFO, 236,1424270451555034698,100,2010.649999999936
2025-03-20 17:49:47,505 INFO, 16675,1424348324471814994,200,7865.049999999697
2025-03-20 17:49:47,512 INFO, 438,1424252902204212252,100,429.2599999999984
2025-03-20 17:49:47,515 INFO, 236,1424270952135448175,100,2290.649999999907
2025-03-20 17:49:47,531 INFO, 16675,1424348824934251502,200,7565.049999999697
2025-03-20 17:49:47,537 INFO, 236,1424271452758738427,100,2160.649999999936
2025-03-20 17:49:47,539 INFO, 438,1424253403088538756,100,324.2599999999984
2025-03-20 17:49:47,552 INFO, 16675,1424349325698320835,200,7885.049999999697
2025-03-20 17:49:47,558 INFO, 236,1424271953230793246,100,2185.649999999936
2025-03-20 17:49:47,561 INFO, 438,1424253903505314490,100,342.2599999999984
2025-03-20 17:49:47,572 INFO, 16675,1424349827593598009,200,7675.049999999697
2025-03-20 17:49:47,580 INFO, 236,1424272453277200965,100,2295.649999999936
2025-03-20 17:49:47,584 INFO, 438,1424254404300162807,100,307.2599999999984
2025-03-20 17:49:47,592 INFO, 16675,1424350328390517075,200,7875.049999999697
2025-03-20 17:49:47,602 INFO, 236,1424272953674003846,100,1885.649999999936
2025-03-20 17:49:47,605 INFO, 438,1424254904829274111,100,369.2599999999984
2025-03-20 17:49:47,613 INFO, 16675,1424350829979954947,200,8005.049999999697
2025-03-20 17:49:47,621 INFO, 236,1424274002922389857,100,2005.649999999936
2025-03-20 17:49:47,622 INFO, 236,1424274584850094203,100,2005.649999999936
2025-03-20 17:49:47,623 INFO, 236,1424275089840822509,100,2005.649999999936
2025-03-20 17:49:47,623 INFO, 236,1424337301031758979,100,1720.649999999936
2025-03-20 17:49:47,626 INFO, 438,1424255405124309875,100,409.2599999999984
2025-03-20 17:49:47,634 INFO, 16675,1424351330768234988,200,8465.049999999697
2025-03-20 17:49:47,647 INFO, 438,1424255905358226216,100,552.2599999999984
2025-03-20 17:49:47,654 INFO, 236,1424337804007146870,200,292.8499999996857
2025-03-20 17:49:47,657 INFO, 16675,1424351830874182841,200,8315.049999999697
2025-03-20 17:49:47,672 INFO, 438,1424256405523004630,100,496.2599999999984
2025-03-20 17:49:47,684 INFO, 16675,1424352331656448435,200,8455.049999999697
2025-03-20 17:49:47,685 INFO, 236,1424338304583901173,200,192.84999999968568
2025-03-20 17:49:47,698 INFO, 438,1424256906209097682,100,525.2599999999984
2025-03-20 17:49:47,710 INFO, 16675,1424352832361143842,200,8465.049999999697
2025-03-20 17:49:47,710 INFO, 236,1424338805295852716,200,-747.1500000002561
2025-03-20 17:49:47,723 INFO, 438,1424257406776073341,100,419.2599999999984
2025-03-20 17:49:47,729 INFO, 236,1424339308648915913,200,-447.1500000002561
2025-03-20 17:49:47,731 INFO, 16675,1424353333092788345,200,8255.049999999697
2025-03-20 17:49:47,745 INFO, 438,1424257907714178907,100,337.2599999999984
2025-03-20 17:49:47,748 INFO, 236,1424339810487908199,200,-977.1500000002561
2025-03-20 17:49:47,752 INFO, 16675,1424353833458273281,200,8295.049999999697
2025-03-20 17:49:47,766 INFO, 236,1424340312424459384,200,-1177.1500000002561
2025-03-20 17:49:47,767 INFO, 438,1424258409880321941,100,233.2599999999984
2025-03-20 17:49:47,771 INFO, 16675,1424354334202892433,200,8395.049999999697
2025-03-20 17:49:47,784 INFO, 236,1424340813262957067,200,-1267.1500000002561
2025-03-20 17:49:47,787 INFO, 438,1424258912554033315,100,242.2599999999984
2025-03-20 17:49:47,791 INFO, 16675,1424354836248398355,200,8165.049999999697
2025-03-20 17:49:47,802 INFO, 236,1424341315804045783,200,-2977.150000000256
2025-03-20 17:49:47,807 INFO, 438,1424259412927753377,100,204.2599999999984
2025-03-20 17:49:47,811 INFO, 16675,1424355336514352658,200,8095.049999999697
2025-03-20 17:49:47,823 INFO, 236,1424341817178712426,200,-2807.1500000003143
2025-03-20 17:49:47,829 INFO, 438,1424259913826214578,100,237.2599999999984
2025-03-20 17:49:47,830 INFO, 16675,1424355836882688959,200,7185.049999999697
2025-03-20 17:49:47,841 INFO, 236,1424342319467823050,200,-2757.1500000003143
2025-03-20 17:49:47,850 INFO, 438,1424260413855978133,100,159.2599999999984
2025-03-20 17:49:47,850 INFO, 16675,1424356342057202935,200,7055.049999999697
2025-03-20 17:49:47,858 INFO, 236,1424342820057905449,200,-2117.150000000256
2025-03-20 17:49:47,871 INFO, 438,1424260913886087560,100,234.2599999999984
2025-03-20 17:49:47,871 INFO, 16675,1424356843047397492,200,5835.049999999697
2025-03-20 17:49:47,877 INFO, 236,1424343320185562177,200,-1587.150000000198
2025-03-20 17:49:47,891 INFO, 438,1424261416132733767,100,192.2599999999984
2025-03-20 17:49:47,891 INFO, 16675,1424357346138329409,200,6695.049999999697
2025-03-20 17:49:47,895 INFO, 236,1424343822843786050,200,-1467.1500000002561
2025-03-20 17:49:47,911 INFO, 438,1424261916644427316,100,158.2599999999984
2025-03-20 17:49:47,911 INFO, 16675,1424357847229324507,200,6025.049999999697
2025-03-20 17:49:47,913 INFO, 236,1424344323800047774,200,-2897.150000000256
2025-03-20 17:49:47,930 INFO, 236,1424344824390215291,200,-2537.150000000198
2025-03-20 17:49:47,930 INFO, 438,1424262416990018085,100,121.2599999999984
2025-03-20 17:49:47,932 INFO, 16675,1424358347742635590,200,7025.049999999697
2025-03-20 17:49:47,947 INFO, 236,1424345325005483883,200,-2377.150000000256
2025-03-20 17:49:47,950 INFO, 438,1424262918024172619,100,110.2599999999984
2025-03-20 17:49:47,954 INFO, 16675,1424358848514071776,200,7175.049999999697
2025-03-20 17:49:47,968 INFO, 236,1424345825695298328,200,-1307.1500000003143
2025-03-20 17:49:47,975 INFO, 438,1424263420102012286,100,103.2599999999984
2025-03-20 17:49:47,983 INFO, 16675,1424359349472043875,0,7185.049999999697
2025-03-20 17:49:47,986 INFO, 236,1424346325920248418,200,-57.15000000031432
2025-03-20 17:49:47,996 INFO, 438,1424263922589485745,100,181.2599999999984
2025-03-20 17:49:48,005 INFO, 236,1424346826667192751,200,52.849999999743886
2025-03-20 17:49:48,008 INFO, 16675,1424360400231797781,0,7185.049999999697
2025-03-20 17:49:48,010 INFO, 16675,1424360901470600832,0,7185.049999999697
2025-03-20 17:49:48,010 INFO, 16675,1424361432848136151,0,7185.049999999697
2025-03-20 17:49:48,016 INFO, 438,1424264425838238830,100,208.2599999999984
2025-03-20 17:49:48,024 INFO, 236,1424347329919348927,200,-1107.1500000003143
2025-03-20 17:49:48,036 INFO, 438,1424264926606039680,100,142.2599999999984
2025-03-20 17:49:48,044 INFO, 236,1424347830062518599,200,-917.1500000002561
2025-03-20 17:49:48,057 INFO, 438,1424265427064168159,100,99.2599999999984
2025-03-20 17:49:48,062 INFO, 236,1424348331227679735,200,-1057.1500000003143
2025-03-20 17:49:48,078 INFO, 438,1424265928634638984,100,164.2599999999984
2025-03-20 17:49:48,082 INFO, 236,1424348831278207256,200,-1247.1500000002561
2025-03-20 17:49:48,100 INFO, 438,1424266428914175541,100,187.2599999999984
2025-03-20 17:49:48,105 INFO, 236,1424349339330211519,200,-1257.1500000003143
2025-03-20 17:49:48,123 INFO, 438,1424266929218630283,100,353.2599999999984
2025-03-20 17:49:48,125 INFO, 236,1424349840626994148,200,-1777.1500000002561
2025-03-20 17:49:48,143 INFO, 236,1424350341898076279,200,-1437.150000000198
2025-03-20 17:49:48,144 INFO, 438,1424267430005762994,100,289.2599999999984
2025-03-20 17:49:48,162 INFO, 236,1424350842129161859,200,-1507.1500000003143
2025-03-20 17:49:48,164 INFO, 438,1424267931367080670,100,162.2599999999984
2025-03-20 17:49:48,181 INFO, 236,1424351343207959604,200,-1347.1500000002561
2025-03-20 17:49:48,184 INFO, 438,1424268431864259558,100,179.2599999999984
2025-03-20 17:49:48,199 INFO, 236,1424351843941738055,200,-1477.1500000002561
2025-03-20 17:49:48,205 INFO, 438,1424268932293283614,100,209.2599999999984
2025-03-20 17:49:48,217 INFO, 236,1424352345678233260,200,-1447.1500000002561
2025-03-20 17:49:48,225 INFO, 438,1424269432860989159,100,258.2599999999984
2025-03-20 17:49:48,231 INFO, inst,timestamp,position,pnl
2025-03-20 17:49:48,236 INFO, 236,1424352846584138109,200,-1367.1500000002561
2025-03-20 17:49:48,244 INFO, 438,1424269933094900214,100,238.2599999999984
2025-03-20 17:49:48,254 INFO, 236,1424353347443589170,200,-1067.1500000002561
2025-03-20 17:49:48,263 INFO, 14418,1424251403423750296,100,2243.9499999999825
2025-03-20 17:49:48,267 INFO, 438,1424270437290900801,100,258.2599999999984
2025-03-20 17:49:48,275 INFO, 236,1424353849247154990,200,-1087.150000000198
2025-03-20 17:49:48,284 INFO, 14418,1424251905267239747,100,1393.9499999999825
2025-03-20 17:49:48,287 INFO, 438,1424270938939795347,100,264.2599999999984
2025-03-20 17:49:48,294 INFO, 236,1424354351286147588,200,-1427.1500000002561
2025-03-20 17:49:48,304 INFO, 14418,1424252406662213139,100,1383.9499999999825
2025-03-20 17:49:48,309 INFO, 438,1424271443546583652,100,269.2599999999984
2025-03-20 17:49:48,318 INFO, 236,1424354851462972697,200,-1487.150000000198
2025-03-20 17:49:48,328 INFO, 14418,1424252908145123115,100,1498.9499999999825
2025-03-20 17:49:48,336 INFO, 438,1424271944034761568,100,338.2599999999984
2025-03-20 17:49:48,340 INFO, 236,1424355352336954134,200,-697.1500000002561
2025-03-20 17:49:48,357 INFO, 14418,1424253408608137343,100,843.9499999999825
2025-03-20 17:49:48,369 INFO, 236,1424355857638450984,200,-1017.1500000002561
2025-03-20 17:49:48,372 INFO, 438,1424272444152848628,100,336.2599999999984
2025-03-20 17:49:48,377 INFO, 14418,1424253912372696465,100,948.9499999999825
2025-03-20 17:49:48,388 INFO, 236,1424356358153940378,200,-987.1500000001979
2025-03-20 17:49:48,395 INFO, 438,1424272945083747973,100,349.2599999999984
2025-03-20 17:49:48,395 INFO, 14418,1424254412560520479,100,1178.9499999999825
2025-03-20 17:49:48,407 INFO, 236,1424356860464901336,200,-987.1500000001979
2025-03-20 17:49:48,413 INFO, 14418,1424254914648379319,100,1698.9499999999825
2025-03-20 17:49:48,415 INFO, 438,1424274000056536810,100,344.2599999999984
2025-03-20 17:49:48,418 INFO, 438,1424274595104688299,100,336.2599999999984
2025-03-20 17:49:48,419 INFO, 438,1424275151441642986,100,336.2599999999984
2025-03-20 17:49:48,420 INFO, 438,1424337301035516491,100,359.2599999999984
2025-03-20 17:49:48,427 INFO, 236,1424357361949720681,200,-1017.1500000002561
2025-03-20 17:49:48,430 INFO, 14418,1424255416934307393,100,1908.9499999999825
2025-03-20 17:49:48,445 INFO, 236,1424357862987636071,200,-1537.150000000198
2025-03-20 17:49:48,448 INFO, 14418,1424255917550772269,100,2773.9499999999825
2025-03-20 17:49:48,450 INFO, 438,1424337801293637195,200,-377.2700000000041
2025-03-20 17:49:48,467 INFO, 14418,1424256418000270573,100,2448.9499999999825
2025-03-20 17:49:48,467 INFO, 236,1424358363733085771,200,-7.150000000314321
2025-03-20 17:49:48,475 INFO, 438,1424338301755416432,200,-799.2700000000041
2025-03-20 17:49:48,485 INFO, 14418,1424256919091197522,100,2803.9499999999825
2025-03-20 17:49:48,489 INFO, 236,1424358864722238853,200,242.84999999968568
2025-03-20 17:49:48,498 INFO, 438,1424338801996738645,200,-769.2700000000041
2025-03-20 17:49:48,503 INFO, 14418,1424257419112201043,100,2448.9499999999825
2025-03-20 17:49:48,513 INFO, 236,1424359365164029992,0,252.8499999997439
2025-03-20 17:49:48,520 INFO, 14418,1424257919684518363,100,2098.9499999999825
2025-03-20 17:49:48,522 INFO, 438,1424339303945093376,200,-483.2700000000041
2025-03-20 17:49:48,535 INFO, 236,1424360407693277166,0,252.8499999997439
2025-03-20 17:49:48,536 INFO, 236,1424361310421270161,0,252.8499999997439
2025-03-20 17:49:48,538 INFO, 14418,1424258420300194636,100,1243.9499999999825
2025-03-20 17:49:48,545 INFO, 438,1424339804127526504,200,-559.2700000000041
2025-03-20 17:49:48,556 INFO, 14418,1424258922000245690,100,1258.9499999999825
2025-03-20 17:49:48,568 INFO, 438,1424340304612042959,200,-423.2700000000041
2025-03-20 17:49:48,574 INFO, 14418,1424259427271424157,100,2043.9499999999825
2025-03-20 17:49:48,590 INFO, 438,1424340804940495307,200,-575.2700000000041
2025-03-20 17:49:48,592 INFO, 14418,1424259927887274050,100,2688.9499999999825
2025-03-20 17:49:48,611 INFO, 14418,1424260433028186587,100,2898.9499999999825
2025-03-20 17:49:48,612 INFO, 438,1424341305170132600,200,-725.2700000000041
2025-03-20 17:49:48,629 INFO, 14418,1424260933213660220,100,2788.9499999999825
2025-03-20 17:49:48,634 INFO, 438,1424341806145381398,200,-837.2700000000041
2025-03-20 17:49:48,647 INFO, 14418,1424261436920397260,100,2348.9499999999825
2025-03-20 17:49:48,656 INFO, 438,1424342307056163635,200,-979.2700000000041
2025-03-20 17:49:48,664 INFO, 14418,1424261938036937827,100,1993.9499999999825
2025-03-20 17:49:48,678 INFO, 438,1424342807690196333,200,-909.2700000000041
2025-03-20 17:49:48,680 INFO, 14418,1424262447253002806,100,2628.9499999999825
2025-03-20 17:49:48,699 INFO, 14418,1424262948179611913,100,3683.9499999999825
2025-03-20 17:49:48,701 INFO, 438,1424343307837266633,200,-811.2700000000041
2025-03-20 17:49:48,717 INFO, 14418,1424263448825227178,100,4118.9499999999825
2025-03-20 17:49:48,723 INFO, 438,1424343807997938261,200,-871.2700000000041
2025-03-20 17:49:48,734 INFO, 14418,1424263951285320476,100,4898.9499999999825
2025-03-20 17:49:48,745 INFO, 438,1424344308966882269,200,-1059.270000000004
2025-03-20 17:49:48,752 INFO, 14418,1424264452180158885,100,4893.9499999999825
2025-03-20 17:49:48,767 INFO, 438,1424344809795768700,200,-925.2700000000041
2025-03-20 17:49:48,768 INFO, 14418,1424264953531157105,100,4888.9499999999825
2025-03-20 17:49:48,784 INFO, 14418,1424265455233424288,100,4773.9499999999825
2025-03-20 17:49:48,788 INFO, 438,1424345310860172226,200,-1069.270000000004
2025-03-20 17:49:48,800 INFO, 14418,1424265955666743828,100,5373.9499999999825
2025-03-20 17:49:48,809 INFO, 438,1424345811120822716,200,-1057.270000000004
2025-03-20 17:49:48,816 INFO, 14418,1424266457689202901,100,5478.9499999999825
2025-03-20 17:49:48,831 INFO, 438,1424346311971008818,200,-951.2700000000041
2025-03-20 17:49:48,834 INFO, 14418,1424266959206127674,100,6258.9499999999825
2025-03-20 17:49:48,853 INFO, 14418,1424267466183259676,100,6103.9499999999825
2025-03-20 17:49:48,853 INFO, 438,1424346812800130362,200,-1083.270000000004
2025-03-20 17:49:48,871 INFO, 14418,1424267967000209114,100,5748.9499999999825
2025-03-20 17:49:48,875 INFO, 438,1424347313322758605,200,-1071.270000000004
2025-03-20 17:49:48,890 INFO, 14418,1424268468691143523,100,6098.9499999999825
2025-03-20 17:49:48,896 INFO, 438,1424347814106480936,200,-1039.270000000004
2025-03-20 17:49:48,909 INFO, 14418,1424268970931735338,100,6693.9499999999825
2025-03-20 17:49:48,917 INFO, 438,1424348314116715492,200,-1065.270000000004
2025-03-20 17:49:48,928 INFO, 14418,1424269472860234605,100,6778.9499999999825
2025-03-20 17:49:48,939 INFO, 438,1424348815128912613,200,-1131.270000000004
2025-03-20 17:49:48,947 INFO, 14418,1424269973680382185,100,6848.9499999999825
2025-03-20 17:49:48,963 INFO, 438,1424349316041414891,200,-1051.270000000004
2025-03-20 17:49:48,967 INFO, 14418,1424270475503139553,100,6678.9499999999825
2025-03-20 17:49:48,976 INFO, inst,timestamp,position,pnl
2025-03-20 17:49:48,985 INFO, 14418,1424270976002269752,100,6258.9499999999825
2025-03-20 17:49:48,986 INFO, 438,1424349816875404231,200,-1199.270000000004
2025-03-20 17:49:49,003 INFO, 14418,1424271477500199045,100,6798.9499999999825
2025-03-20 17:49:49,008 INFO, 11543,1424251400620538536,100,2988.199999999837
2025-03-20 17:49:49,009 INFO, 438,1424350317441461953,200,-1449.270000000004
2025-03-20 17:49:49,023 INFO, 14418,1424271979520291170,100,7198.9499999999825
2025-03-20 17:49:49,032 INFO, 11543,1424251901118127809,100,-11266.800000000163
2025-03-20 17:49:49,032 INFO, 438,1424350818245830620,200,-1563.270000000004
2025-03-20 17:49:49,043 INFO, 14418,1424272480240454694,100,7473.9499999999825
2025-03-20 17:49:49,055 INFO, 11543,1424252401303385710,100,-13356.800000000163
2025-03-20 17:49:49,055 INFO, 438,1424351318921409552,200,-1353.270000000004
2025-03-20 17:49:49,063 INFO, 14418,1424272981149774130,100,7548.9499999999825
2025-03-20 17:49:49,080 INFO, 11543,1424252901572409253,100,-8046.800000000163
2025-03-20 17:49:49,081 INFO, 438,1424351820200153546,200,-1311.270000000004
2025-03-20 17:49:49,083 INFO, 14418,1424274001222737173,100,7348.9499999999825
2025-03-20 17:49:49,084 INFO, 14418,1424337300031974084,100,7088.9499999999825
2025-03-20 17:49:49,109 INFO, 438,1424352321106344407,200,-1459.270000000004
2025-03-20 17:49:49,109 INFO, 11543,1424253402767927334,100,-11806.800000000163
2025-03-20 17:49:49,120 INFO, 14418,1424337800130533859,200,3419.199999999895
2025-03-20 17:49:49,133 INFO, 11543,1424253903669670690,100,-10441.800000000163
2025-03-20 17:49:49,134 INFO, 438,1424352821400579842,200,-1501.270000000004
2025-03-20 17:49:49,141 INFO, 14418,1424338301332556350,200,2229.199999999895
2025-03-20 17:49:49,155 INFO, 11543,1424254405547924660,100,-8501.800000000163
2025-03-20 17:49:49,157 INFO, 438,1424353321671616615,200,-1461.270000000004
2025-03-20 17:49:49,160 INFO, 14418,1424338802262162638,200,3689.199999999895
