2025-03-20 12:12:51,849 INFO, id, order_time, fill_time, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-20 12:12:52,685 INFO, id, order_time, fill_time, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-20 12:12:52,690 INFO, 0, 1424250916160588207, None, 244.75, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,690 INFO, 1, 1424250917170940570, None, 244.55, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,690 INFO, 2, 1424250918205045148, None, 244.25, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,691 INFO, 3, 1424250919229044965, None, 245.1, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,691 INFO, 4, 1424250920231456335, None, 245.05, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,691 INFO, 5, 1424250921260134278, None, 244.95, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,692 INFO, 6, 1424250922300956992, None, 244.75, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,692 INFO, 7, 1424250923315567892, None, 244.9, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,692 INFO, 8, 1424250924331832330, None, 244.7, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,693 INFO, 9, 1424250925332036245, None, 244.8, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,693 INFO, 10, 1424250926339923864, None, 244.3, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,693 INFO, 11, 1424250927374286195, None, 244.3, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,694 INFO, 12, 1424250928391852700, None, 244.0, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,694 INFO, 13, 1424250929400933997, None, 244.25, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,694 INFO, 14, 1424250930420136378, None, 244.3, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,694 INFO, 15, 1424250931446776995, None, 243.95, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,695 INFO, 16, 1424250932572266193, None, 243.85, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,695 INFO, 17, 1424250933589273688, None, 244.05, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,695 INFO, 18, 1424250934599075241, None, 244.0, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,696 INFO, 19, 1424250935601483084, None, 243.8, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,696 INFO, 20, 1424250936603624107, None, 243.65, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,697 INFO, 21, 1424250937715272512, None, 243.7, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,697 INFO, 22, 1424250938725145904, None, 243.55, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,697 INFO, 23, 1424250939756412157, None, 243.35, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,698 INFO, 24, 1424250940779064665, None, 243.35, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,699 INFO, 25, 1424250941853140700, None, 243.55, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,699 INFO, 26, 1424250942885971639, None, 243.7, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,700 INFO, 27, 1424250943886403145, None, 243.6, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,700 INFO, 28, 1424250944955666450, None, 243.7, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,701 INFO, 29, 1424250945999320625, None, 243.4, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,701 INFO, 30, 1424250947000604050, None, 243.55, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,703 INFO, 31, 1424250948001471269, None, 244.0, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,703 INFO, 32, 1424250949004934777, None, 243.9, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,703 INFO, 33, 1424250950008871659, None, 243.7, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,704 INFO, 34, 1424250951052851535, None, 243.65, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,704 INFO, 35, 1424250952053821053, None, 243.7, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,704 INFO, 36, 1424250953067079166, None, 243.75, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,705 INFO, 37, 1424250954083357618, None, 243.75, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,705 INFO, 38, 1424250955086406104, None, 243.5, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,705 INFO, 39, 1424250956095133146, None, 243.5, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,706 INFO, 40, 1424250957110792622, None, 243.65, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,706 INFO, 41, 1424250958126154844, None, 243.5, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,706 INFO, 42, 1424250959140743959, None, 243.35, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,707 INFO, 43, 1424250960156350273, None, 243.25, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,707 INFO, 44, 1424250961170135294, None, 243.25, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,707 INFO, 45, 1424250962213391531, None, 243.25, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,708 INFO, 46, 1424250963214462043, None, 243.2, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,708 INFO, 47, 1424250964233621853, None, 243.5, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,708 INFO, 48, 1424250965238146702, None, 243.65, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,709 INFO, 49, 1424250966259130118, None, 244.0, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,709 INFO, 50, 1424250967299288485, None, 243.85, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,709 INFO, 51, 1424250968339405775, None, 243.45, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,710 INFO, 52, 1424250969343392162, None, 243.55, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,710 INFO, 53, 1424250970349339662, None, 243.4, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,711 INFO, 54, 1424250971356216252, None, 243.4, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,711 INFO, 55, 1424250972360975298, None, 243.45, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,711 INFO, 56, 1424250973371602569, None, 243.45, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,712 INFO, 57, 1424250974395837182, None, 243.45, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,712 INFO, 58, 1424250975398191454, None, 243.2, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,712 INFO, 59, 1424250976429042894, None, 243.35, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,713 INFO, 60, 1424250977480625837, None, 243.45, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,713 INFO, 61, 1424250978489716451, None, 243.45, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,713 INFO, 62, 1424250979499998767, None, 243.3, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,714 INFO, 63, 1424250980537717284, None, 243.45, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,714 INFO, 64, 1424250981558516009, None, 243.2, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,714 INFO, 65, 1424250982636326132, None, 243.3, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,715 INFO, 66, 1424250983663536846, None, 243.35, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,715 INFO, 67, 1424250984677834986, None, 243.3, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,716 INFO, 68, 1424250985709707639, None, 243.15, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,716 INFO, 69, 1424250986734451256, None, 243.15, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,716 INFO, 70, 1424250987848922266, None, 243.1, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,717 INFO, 71, 1424250988875366987, None, 243.0, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,717 INFO, 72, 1424250989946495881, None, 243.1, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,717 INFO, 73, 1424250990952726647, None, 243.15, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,718 INFO, 74, 1424250992030466240, None, 243.1, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,718 INFO, 75, 1424250993050210212, None, 243.2, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,718 INFO, 76, 1424250994051880756, None, 243.05, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,719 INFO, 77, 1424250995052139890, None, 243.1, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,719 INFO, 78, 1424250996076569214, None, 243.25, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,720 INFO, 79, 1424250997086453169, None, 243.4, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,720 INFO, 80, 1424250998102141223, None, 243.4, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,720 INFO, 81, 1424250999156305687, None, 243.3, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,721 INFO, 82, 1424251000158464786, None, 243.25, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,721 INFO, 83, 1424251001218616024, None, 243.45, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,721 INFO, 84, 1424251002219707657, None, 243.55, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,722 INFO, 85, 1424251003235079220, None, 243.35, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,722 INFO, 86, 1424251004239621554, None, 243.55, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,723 INFO, 87, 1424251005244778234, None, 243.45, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,723 INFO, 88, 1424251006248955423, None, 243.4, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,723 INFO, 89, 1424251007258430620, None, 243.25, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,724 INFO, 90, 1424251008280517585, None, 243.1, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,724 INFO, 91, 1424251009285400309, None, 243.0, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,725 INFO, 92, 1424251010320071152, None, 243.1, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,725 INFO, 93, 1424251011328758317, None, 243.05, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,725 INFO, 94, 1424251012339616202, None, 243.0, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,726 INFO, 95, 1424251013404931475, None, 243.05, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,726 INFO, 96, 1424251014432600824, None, 243.15, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:52,726 INFO, 97, 1424251015453710505, None, 243.1, 383, BUY, PENDING, 1,0, AGGRESSIVE, COVER
